fecha_matrimonio,genero_1,genero_2,estado_civil_1,estado_civil_2,edad_1,edad_2
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,28,26
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,25,26
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,43,26
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,32,26
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,37,27
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,32,27
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,26,27
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,27,27
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,26,27
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,36,28
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,22,28
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,37,28
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,30,28
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,30,28
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,28,28
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,28,28
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,26,29
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,28,29
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,32,29
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,29
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,33,29
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,28,29
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-03-15,Masculino,Masculino,Soltero/a,Soltero/a,31,29
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,34,30
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,30
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,29,30
2019-03-15,Masculino,Femenino,Soltero/a,Divorciado/a,45,30
2019-03-15,Masculino,Femenino,Soltero/a,Casado/a,30,30
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,30,30
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,30,31
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,32,31
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,34,31
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,41,31
2019-03-15,Masculino,Femenino,Soltero/a,Divorciado/a,37,31
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,31,31
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,31,31
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,31,31
2019-03-15,Masculino,Femenino,Soltero/a,Casado/a,32,31
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,31,31
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,40,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,37,32
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,30,32
2019-03-15,Masculino,Femenino,Casado/a,Soltero/a,29,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,32,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,34,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,32,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,32,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,36,32
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,27,32
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,38,32
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,31,33
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,29,33
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,33
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,33
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,36,33
2019-03-15,Femenino,Masculino,Soltero/a,Divorciado/a,31,33
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,31,33
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,29,33
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,34,34
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,41,34
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,39,34
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,43,34
2019-03-15,Masculino,Femenino,Soltero/a,Divorciado/a,30,34
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,36,34
2019-03-15,Masculino,Masculino,Soltero/a,Soltero/a,35,35
2019-03-15,Masculino,Masculino,Soltero/a,Soltero/a,52,35
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,40,35
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,36,35
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,54,35
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,54,35
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,36,36
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,37,36
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,37,36
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,36,37
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,39,37
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,29,37
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,41,37
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,38
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,38
2019-03-15,Masculino,Femenino,Soltero/a,Divorciado/a,42,38
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,35,38
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,41,39
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,26,39
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,32,40
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,31,40
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,48,40
2019-03-15,No declara,Masculino,Divorciado/a,Soltero/a,56,40
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,37,40
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,37,41
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,44,41
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,39,41
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,28,41
2019-03-15,Femenino,Masculino,Divorciado/a,Divorciado/a,34,42
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,32,42
2019-03-15,Masculino,Femenino,Soltero/a,Divorciado/a,38,42
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,34,44
2019-03-15,Masculino,Femenino,Divorciado/a,Divorciado/a,53,45
2019-03-15,Masculino,Femenino,Divorciado/a,Divorciado/a,58,47
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,33,47
2019-03-15,Femenino,Masculino,Divorciado/a,Soltero/a,40,48
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,62,49
2019-03-15,Masculino,Femenino,Soltero/a,Soltero/a,48,49
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,87,50
2019-03-15,Masculino,Femenino,Divorciado/a,Divorciado/a,56,51
2019-03-15,Femenino,Masculino,Viudo/a,Soltero/a,57,51
2019-03-15,Femenino,Masculino,Soltero/a,Divorciado/a,36,51
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,29,52
2019-03-15,Masculino,Masculino,Divorciado/a,Divorciado/a,45,54
2019-03-15,Masculino,Femenino,Divorciado/a,Divorciado/a,62,54
2019-03-15,Masculino,Femenino,Soltero/a,Divorciado/a,50,58
2019-03-15,Masculino,Femenino,Divorciado/a,Soltero/a,57,61
2019-03-15,Masculino,Femenino,Divorciado/a,Divorciado/a,67,63
2019-03-15,Masculino,Femenino,Divorciado/a,Divorciado/a,66,63
2019-03-15,Masculino,Femenino,Viudo/a,Divorciado/a,68,65
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,60,65
2019-03-15,Masculino,Femenino,Soltero/a,Divorciado/a,74,67
2019-03-15,Masculino,Femenino,Divorciado/a,Divorciado/a,78,74
2019-03-15,Femenino,Masculino,Divorciado/a,Soltero/a,69,74
2019-03-15,Femenino,Masculino,Soltero/a,Soltero/a,30,39
2019-03-16,Masculino,Femenino,Soltero/a,Soltero/a,36,30
2019-03-16,Masculino,Femenino,Soltero/a,Soltero/a,33,31
2019-03-16,Masculino,Femenino,Soltero/a,Soltero/a,33,33
2019-03-16,Masculino,Femenino,Soltero/a,Soltero/a,34,33
2019-03-16,Masculino,Femenino,Soltero/a,Soltero/a,37,38
2019-03-16,Masculino,Femenino,Divorciado/a,Divorciado/a,66,60
2019-03-17,Masculino,Femenino,Soltero/a,Soltero/a,33,34
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,22,19
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,21,20
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,25,22
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,25,24
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,24,24
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,28,26
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,27,26
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,25,28
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,30,28
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,32,30
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,27,30
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,31,33
2019-03-18,Masculino,Femenino,Soltero/a,Divorciado/a,36,33
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,33,34
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,39,34
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,35,35
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,37,35
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,46,42
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,40,43
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,43,47
2019-03-18,Masculino,Femenino,Viudo/a,Divorciado/a,93,49
2019-03-18,No declara,No declara,Divorciado/a,Divorciado/a,84,56
2019-03-18,Masculino,Femenino,Soltero/a,Soltero/a,74,59
2019-03-18,Femenino,Masculino,Divorciado/a,Soltero/a,58,61
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,23,22
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,36,22
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,23,26
2019-03-19,Masculino,Masculino,Soltero/a,Soltero/a,34,27
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,37,27
2019-03-19,Femenino,Masculino,Soltero/a,Soltero/a,23,28
2019-03-19,Femenino,Masculino,Soltero/a,Soltero/a,29,28
2019-03-19,Femenino,Masculino,Soltero/a,Soltero/a,36,28
2019-03-19,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,37,29
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,31,32
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,35,32
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,27,33
2019-03-19,Femenino,Masculino,Soltero/a,Soltero/a,33,33
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,37,34
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,35,37
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,41,43
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,44,44
2019-03-19,Masculino,Femenino,Divorciado/a,Soltero/a,52,44
2019-03-19,Masculino,Femenino,Divorciado/a,Soltero/a,80,45
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,50,49
2019-03-19,Masculino,Femenino,Soltero/a,Soltero/a,54,55
2019-03-19,Masculino,Femenino,Divorciado/a,Divorciado/a,48,59
2019-03-19,Femenino,Masculino,Soltero/a,Viudo/a,34,62
2019-03-19,Femenino,Masculino,Divorciado/a,Viudo/a,60,64
2019-03-19,Masculino,Femenino,Divorciado/a,Viudo/a,67,72
2019-03-19,Femenino,Masculino,Viudo/a,Soltero/a,77,76
2019-03-20,Masculino,Femenino,Divorciado/a,Soltero/a,43,23
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,27,25
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,32,25
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,27,25
2019-03-20,Femenino,Masculino,Soltero/a,Soltero/a,30,26
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,34,26
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,26,27
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,27,27
2019-03-20,Femenino,Masculino,Soltero/a,Soltero/a,22,29
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,34,29
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,31,30
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,32,31
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,33,31
2019-03-20,Masculino,Masculino,Casado/a,Soltero/a,19,32
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,31,32
2019-03-20,Femenino,Masculino,Soltero/a,Soltero/a,35,32
2019-03-20,Masculino,Femenino,Divorciado/a,Soltero/a,44,32
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,35,33
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,42,33
2019-03-20,Femenino,Femenino,Soltero/a,Soltero/a,36,33
2019-03-20,Masculino,Femenino,Divorciado/a,Soltero/a,32,33
2019-03-20,Masculino,Femenino,Soltero/a,Casado/a,38,33
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,35,34
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,38,34
2019-03-20,Masculino,Femenino,Divorciado/a,Soltero/a,37,34
2019-03-20,Femenino,Masculino,Casado/a,Casado/a,25,34
2019-03-20,Femenino,Masculino,Soltero/a,Soltero/a,27,35
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,34,41
2019-03-20,Femenino,Masculino,Soltero/a,Soltero/a,31,41
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,41,44
2019-03-20,Masculino,Femenino,Divorciado/a,Soltero/a,48,45
2019-03-20,Femenino,Masculino,Divorciado/a,Divorciado/a,45,46
2019-03-20,Femenino,Masculino,Soltero/a,Soltero/a,40,47
2019-03-20,Masculino,Femenino,Soltero/a,Divorciado/a,65,48
2019-03-20,Masculino,Femenino,Divorciado/a,Soltero/a,53,51
2019-03-20,Masculino,Femenino,Soltero/a,Soltero/a,44,52
2019-03-20,Masculino,Masculino,Soltero/a,Soltero/a,31,53
2019-03-20,Masculino,No declara,Divorciado/a,Divorciado/a,78,60
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,27,22
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,30,24
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,32,25
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,29,25
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,29,25
2019-03-21,Femenino,Femenino,Soltero/a,Soltero/a,25,26
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,29,26
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,31,27
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,32,28
2019-03-21,Masculino,Femenino,Divorciado/a,Soltero/a,37,28
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,31,29
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,34,30
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,30,30
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,32,30
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,35,30
2019-03-21,Masculino,Femenino,Divorciado/a,Soltero/a,36,30
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,29,31
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,31,31
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,33,31
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,34,31
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,34,31
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,27,31
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,31,31
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,28,32
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,37,32
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,37,32
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,27,32
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,31,32
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,33,32
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,30,33
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,33,33
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,36,33
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,28,33
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,31,33
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,35,33
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,38,34
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,35,35
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,25,35
2019-03-21,Masculino,Femenino,Divorciado/a,Soltero/a,29,35
2019-03-21,Masculino,Masculino,Soltero/a,Soltero/a,33,36
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,35,36
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,35,37
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,29,38
2019-03-21,Femenino,Femenino,Soltero/a,Soltero/a,38,38
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,36,39
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,28,40
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,34,41
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,54,41
2019-03-21,Masculino,Femenino,Soltero/a,Divorciado/a,27,41
2019-03-21,Masculino,Masculino,Soltero/a,Soltero/a,32,42
2019-03-21,Masculino,Femenino,Soltero/a,Soltero/a,43,43
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,36,43
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,38,43
2019-03-21,Masculino,Masculino,Soltero/a,Soltero/a,65,45
2019-03-21,Masculino,Femenino,Divorciado/a,Divorciado/a,54,56
2019-03-21,Femenino,Masculino,Divorciado/a,Divorciado/a,56,63
2019-03-21,Masculino,Femenino,Divorciado/a,Divorciado/a,61,64
2019-03-21,Masculino,Femenino,Viudo/a,Divorciado/a,63,64
2019-03-21,Femenino,Masculino,Soltero/a,Soltero/a,82,84
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,25,21
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,22,22
2019-03-22,Masculino,Masculino,Soltero/a,Soltero/a,25,22
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,26,22
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,22,23
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,28,23
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,25,24
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,24
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,24
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,28,25
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,32,25
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,25
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,28,25
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,26,25
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,26
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,38,26
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,26
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,26,26
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,26,27
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,27
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,31,27
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,26,27
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,32,27
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,32,27
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,25,27
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,33,27
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,32,27
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,34,28
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,24,29
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,27,29
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,33,29
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,33,29
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,43,29
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,28,29
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,33,29
2019-03-22,Masculino,Femenino,Soltero/a,Casado/a,30,29
2019-03-22,Masculino,Masculino,Soltero/a,Soltero/a,34,30
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,28,30
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,32,30
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,35,30
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,27,30
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,28,30
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,35,30
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,40,30
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,29,31
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,34,31
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,37,31
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,31,31
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,28,32
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,32,32
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,34,32
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,43,32
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,29,32
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,32,32
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,39,33
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,49,33
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,28,33
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,36,33
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,32,34
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,35,34
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,38,34
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,44,34
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,30,34
2019-03-22,Masculino,Femenino,Divorciado/a,Soltero/a,34,34
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,31,35
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,35,35
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,36,35
2019-03-22,Masculino,Femenino,Divorciado/a,Soltero/a,34,35
2019-03-22,Masculino,Femenino,Soltero/a,Casado/a,43,35
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,32,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,33,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,34,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,35,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,35,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,36,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,36,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,38,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,41,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,43,36
2019-03-22,Masculino,Femenino,Soltero/a,Divorciado/a,35,36
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,26,37
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,44,37
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,31,37
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,33,37
2019-03-22,Femenino,Femenino,Soltero/a,Soltero/a,36,37
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,36,38
2019-03-22,Masculino,Femenino,Divorciado/a,Soltero/a,63,38
2019-03-22,Masculino,Femenino,Divorciado/a,Soltero/a,43,38
2019-03-22,Femenino,Masculino,Soltero/a,Divorciado/a,31,38
2019-03-22,Femenino,Masculino,Soltero/a,Divorciado/a,39,38
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,27,39
2019-03-22,Femenino,Masculino,Divorciado/a,Soltero/a,33,39
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,39,40
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,40,40
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,33,40
2019-03-22,Masculino,Femenino,Divorciado/a,Soltero/a,57,40
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,41,41
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,38,41
2019-03-22,Masculino,Femenino,Divorciado/a,Divorciado/a,66,42
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,41,42
2019-03-22,Masculino,Femenino,Soltero/a,Soltero/a,46,42
2019-03-22,Masculino,Femenino,Divorciado/a,Soltero/a,43,42
2019-03-22,Masculino,Femenino,Soltero/a,Divorciado/a,45,42
2019-03-22,Femenino,Masculino,Soltero/a,Soltero/a,48,43
2019-03-22,Masculino,Femenino,Soltero/a,Divorciado/a,37,43
